date,temperature_2m,wind_speed_10m,diffuse_radiation,global_tilted_irradiance,source_date,fetched_at_utc
2026-03-26 09:00:00+05:30,30.41,11.183201,102.0,484.99997,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 09:15:00+05:30,30.91,12.413477,107.0,545.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 09:30:00+05:30,31.41,13.202726,111.0,602.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 09:45:00+05:30,31.91,14.039999,115.0,656.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 10:00:00+05:30,32.41,14.917212,119.0,707.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 10:15:00+05:30,32.859997,15.827721,122.0,754.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 10:30:00+05:30,33.309998,16.071491,124.0,798.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 10:45:00+05:30,33.71,15.893093,127.0,838.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 11:00:00+05:30,34.01,15.39184,128.0,873.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 11:15:00+05:30,34.309998,14.561099,130.0,905.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 11:30:00+05:30,34.609997,14.113653,132.0,931.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 11:45:00+05:30,34.859997,13.722565,133.0,954.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 12:00:00+05:30,35.109997,13.363711,134.0,971.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 12:15:00+05:30,35.309998,12.620554,135.0,985.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 12:30:00+05:30,35.51,12.261158,135.0,993.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 12:45:00+05:30,35.66,11.901798,135.0,997.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 13:00:00+05:30,35.809998,11.525623,135.0,995.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 13:15:00+05:30,35.96,11.165805,134.0,989.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 13:30:00+05:30,36.109997,10.823973,129.0,982.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 13:45:00+05:30,36.309998,10.8955765,124.0,969.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 14:00:00+05:30,36.51,11.367109,127.0,945.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 14:15:00+05:30,36.76,11.525623,143.0,905.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 14:30:00+05:30,36.91,12.0694,179.0,848.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 14:45:00+05:30,37.01,12.522619,216.0,784.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 15:00:00+05:30,37.109997,12.864649,239.0,723.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 15:15:00+05:30,37.16,12.979984,235.0,677.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 15:30:00+05:30,37.21,13.32,209.0,655.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 15:45:00+05:30,37.26,13.779114,175.0,629.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 16:00:00+05:30,37.359997,14.118243,140.0,575.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 16:15:00+05:30,37.359997,14.24163,112.0,474.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 16:30:00+05:30,37.309998,13.708391,84.0,331.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 16:45:00+05:30,37.21,12.413477,60.0,190.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 17:00:00+05:30,37.059998,11.019764,40.0,85.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 17:15:00+05:30,36.809998,9.290511,27.0,33.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 17:30:00+05:30,36.41,8.473393,16.0,15.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 17:45:00+05:30,35.809998,9.565437,9.0,11.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 18:00:00+05:30,35.01,12.984975,6.0,11.000001,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 18:15:00+05:30,34.21,17.673029,6.0,9.000001,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 18:30:00+05:30,33.609997,20.94507,6.0,7.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 18:45:00+05:30,33.26,22.065973,3.0,3.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 19:00:00+05:30,33.059998,21.794127,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 19:15:00+05:30,32.91,20.570463,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 19:30:00+05:30,32.71,19.770523,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 19:45:00+05:30,32.46,19.022177,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 20:00:00+05:30,32.21,18.25026,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 20:15:00+05:30,31.960001,17.902534,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 20:30:00+05:30,31.710001,17.581125,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 20:45:00+05:30,31.460001,16.87398,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 21:00:00+05:30,31.210001,16.516901,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 21:15:00+05:30,30.960001,15.844089,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 21:30:00+05:30,30.81,15.463246,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 21:45:00+05:30,30.710001,14.986553,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 22:00:00+05:30,30.66,14.707222,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 22:15:00+05:30,30.66,14.458382,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 22:30:00+05:30,30.61,14.345898,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 22:45:00+05:30,30.51,14.003029,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 23:00:00+05:30,30.460001,13.905509,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 23:15:00+05:30,30.36,13.37825,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 23:30:00+05:30,30.210001,13.202726,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
2026-03-26 23:45:00+05:30,30.06,12.72283,0.0,0.0,2026-03-26,2026-03-26T21:11:51.015805+05:30
