fetched_at_utc,source_date,latitude,longitude,elevation_m,timezone,timezone_abbrev,utc_offset_seconds,current_time_unix,current_time_ist,current_time_ist_hhmm,current_time_ist_hm,temperature_2m,wind_speed_10m,cloud_cover
2026-03-25T08:05:18.392904+05:30,2026-03-25,24.074195861816406,75.1171875,441.0,Asia/Kolkata,GMT+5:30,19800,1774405800,2026-03-25T08:00:00+05:30,8.0,8.0,26.17150115966797,10.182336807250977,100.0
2026-03-25T08:20:05.976016+05:30,2026-03-25,24.074195861816406,75.1171875,441.0,Asia/Kolkata,GMT+5:30,19800,1774405800,2026-03-25T08:00:00+05:30,8.0,8.0,26.17150115966797,10.182336807250977,100.0
2026-03-25T08:35:06.295201+05:30,2026-03-25,24.074195861816406,75.1171875,441.0,Asia/Kolkata,GMT+5:30,19800,1774405800,2026-03-25T08:00:00+05:30,8.0,8.0,26.17150115966797,10.182336807250977,100.0
2026-03-25T08:50:05.536703+05:30,2026-03-25,24.074195861816406,75.1171875,441.0,Asia/Kolkata,GMT+5:30,19800,1774405800,2026-03-25T08:00:00+05:30,8.0,8.0,26.17150115966797,10.182336807250977,100.0
2026-03-25T09:05:05.481466+05:30,2026-03-25,24.074195861816406,75.1171875,441.0,Asia/Kolkata,GMT+5:30,19800,1774405800,2026-03-25T08:00:00+05:30,8.0,8.0,26.17150115966797,10.182336807250977,100.0
2026-03-25T09:20:10.802173+05:30,2026-03-25,24.074195861816406,75.1171875,441.0,Asia/Kolkata,GMT+5:30,19800,1774410300,2026-03-25T09:15:00+05:30,9.15,9.15,29.02150154113769,14.79945945739746,100.0
2026-03-25T10:20:08.005800+05:30,2026-03-25,24.074195861816406,75.1171875,441.0,Asia/Kolkata,GMT+5:30,19800,1774410300,2026-03-25T09:15:00+05:30,9.15,9.15,29.02150154113769,14.79945945739746,100.0
2026-03-25T10:35:08.177396+05:30,2026-03-25,24.074195861816406,75.1171875,441.0,Asia/Kolkata,GMT+5:30,19800,1774414800,2026-03-25T10:30:00+05:30,10.3,10.3,31.22150039672852,14.973575592041016,14.0
2026-03-25T10:50:05.862870+05:30,2026-03-25,24.074195861816406,75.1171875,441.0,Asia/Kolkata,GMT+5:30,19800,1774414800,2026-03-25T10:30:00+05:30,10.30,10.30,31.221500396728516,14.973575592041016,14.0
