date,temperature_2m,wind_speed_10m,diffuse_radiation,global_tilted_irradiance,source_date,fetched_at_utc
2026-03-25 10:45:00+05:30,31.5715,14.408997,105.0,818.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 11:00:00+05:30,31.921501,13.797913,111.0,850.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 11:15:00+05:30,32.171497,12.522619,116.0,878.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 11:30:00+05:30,32.421497,11.631956,122.0,901.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 11:45:00+05:30,32.5715,10.30883,130.0,919.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 12:00:00+05:30,32.671497,9.021574,135.0,934.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 12:15:00+05:30,32.7715,7.5942082,136.0,945.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 12:30:00+05:30,32.921497,5.904439,132.0,953.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 12:45:00+05:30,33.171497,4.072935,125.0,956.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 13:00:00+05:30,33.421497,2.4149535,119.0,955.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 13:15:00+05:30,33.7215,1.5273507,115.0,949.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 13:30:00+05:30,33.921497,2.5455842,110.0,939.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 13:45:00+05:30,34.0715,3.6179552,106.0,923.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 14:00:00+05:30,34.1215,4.802999,108.0,900.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 14:15:00+05:30,34.171497,5.815978,122.0,868.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 14:30:00+05:30,34.3215,6.763786,150.0,826.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 14:45:00+05:30,34.5715,7.9036193,180.0,779.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
