TimeStamp,Active Power (kW),POA (W/m2),GHI (W/m2),Wind Speed (m/s),Wind Direction (DEG.),AMB TEMP,MOD TEMP,Humidity
2026-03-11 00:00:00,-5.768666666666666,0.04141333333333333,-0.051766666666666655,0.15528666666666666,277.3971866666667,19.5,15.133333333333331,41.88666666666667
2026-03-11 00:15:00,-5.754666666666667,-0.14076666666666668,0.12548666666666666,0.14329999999999998,289.5525866666667,18.89333333333333,15.173333333333336,44.05333333333333
2026-03-11 00:30:00,-5.6706666666666665,-0.39030666666666675,-0.44758000000000003,0.1535,254.0262933333333,19.386666666666663,14.65333333333333,42.29333333333333
2026-03-11 00:45:00,-5.762666666666666,-0.28128666666666663,-0.24000000000000002,0.04991333333333333,296.5290866666666,19.526666666666667,14.900000000000002,41.440000000000005
2026-03-11 01:00:00,-5.820666666666667,-0.07309333333333333,-0.07461333333333335,0.1644,304.66138666666666,18.386666666666667,14.746666666666668,44.49333333333334
2026-03-11 01:15:00,-5.8,0.05788666666666666,-0.07179333333333333,0.42546,198.78352,18.586666666666666,14.85333333333333,43.86
2026-03-11 01:30:00,-5.772666666666666,-0.10413333333333334,-0.2376533333333333,0.2631466666666667,233.22595999999996,17.946666666666662,14.753333333333334,45.25333333333333
2026-03-11 01:45:00,-5.937333333333334,-0.20998666666666665,-0.28934000000000004,0.04792666666666667,334.66896666666673,17.619999999999997,14.56,46.900000000000006
2026-03-11 02:00:00,-6.005333333333332,-0.08636666666666665,-0.1321866666666667,0.11576666666666666,332.0116133333333,17.27333333333333,14.28666666666667,49.013333333333335
2026-03-11 02:15:00,-5.850666666666667,-0.07156,-0.05618,0.2936866666666667,314.44506,17.13333333333333,14.526666666666666,50.846666666666664
2026-03-11 02:30:00,-5.823333333333334,-0.3232333333333334,-0.36748,0.10105999999999998,319.2523133333333,17.139999999999997,14.340000000000002,50.85333333333334
2026-03-11 02:45:00,-5.911333333333334,-0.32531999999999994,-0.31384666666666666,0.04770666666666666,330.79198666666673,17.03333333333333,14.08,51.60666666666666
2026-03-11 03:00:00,-5.956,-0.11415333333333333,-0.20507333333333336,0.15226,336.40641999999997,16.866666666666667,13.840000000000002,52.48666666666667
2026-03-11 03:15:00,-5.889999999999999,-0.30450000000000005,-0.31903333333333334,0.18997333333333336,81.0440066666667,16.986666666666665,14.166666666666666,51.84666666666667
2026-03-11 03:30:00,-5.870666666666668,-0.2227533333333333,-0.24894666666666668,0.0,227.77994,17.0,13.793333333333333,52.38666666666666
2026-03-11 03:45:00,-5.909333333333334,-0.3530533333333334,-0.37760666666666665,0.04518666666666667,165.85891333333336,17.12,13.573333333333332,51.86000000000001
2026-03-11 04:00:00,-5.967333333333333,-0.17427333333333336,-0.2256,0.03544666666666667,260.29133333333334,17.339999999999996,13.646666666666668,50.286666666666676
2026-03-11 04:15:00,-5.894,-0.31637333333333334,-0.4411266666666666,0.06267333333333333,220.15657999999996,16.860000000000003,13.680000000000001,51.660000000000004
2026-03-11 04:30:00,-5.894000000000001,-0.12073333333333336,-0.18646000000000001,0.14773333333333336,99.69890000000001,17.220000000000002,13.559999999999999,50.266666666666666
2026-03-11 04:45:00,-5.898,-0.42970666666666674,-0.37535333333333337,0.00832,242.44136666666662,16.80666666666667,13.393333333333333,51.42
2026-03-11 05:00:00,-5.954666666666666,-0.2811199999999999,-0.21764666666666663,0.06180666666666667,326.8779466666667,17.026666666666664,13.07333333333333,50.52
2026-03-11 05:15:00,-5.897333333333334,-0.26499333333333336,-0.4693133333333333,0.33512666666666663,100.15068000000001,17.599999999999998,13.226666666666668,48.56666666666668
2026-03-11 05:30:00,-5.763999999999999,-0.20390000000000003,-0.17676666666666666,0.10995333333333332,231.89207333333331,17.546666666666663,13.273333333333332,48.986666666666665
2026-03-11 05:45:00,-5.784666666666667,-0.2697133333333333,-0.1756133333333333,0.20826666666666668,321.83324666666664,17.086666666666662,12.98,50.56666666666668
2026-03-11 06:00:00,-5.865333333333331,-0.16526666666666667,-0.24923333333333333,0.16374000000000002,273.65226,16.513333333333332,12.920000000000003,51.660000000000004
2026-03-11 06:15:00,-5.712000000000001,0.14506,0.08598666666666667,0.21630000000000002,274.25837333333334,16.526666666666664,12.666666666666666,52.42666666666667
2026-03-11 06:30:00,-1.8154545454545454,2.7442818181818183,2.7308000000000003,0.12107272727272726,159.1133090909091,16.554545454545455,12.890909090909089,52.29090909090908
2026-03-11 06:45:00,37.71133333333333,15.276626666666667,13.656606666666663,0.15837333333333334,320.1366333333334,15.653333333333332,12.826666666666666,56.8
2026-03-11 07:00:00,144.56466666666665,53.55356,39.77340666666667,0.27243999999999996,333.16373333333337,15.513333333333332,13.766666666666667,58.02666666666667
2026-03-11 07:15:00,319.53866666666664,108.48466,71.39251333333333,0.18230666666666664,303.80008,16.48,15.72,57.153333333333336
2026-03-11 07:30:00,551.286,168.79328666666663,143.36339333333333,0.2741733333333334,328.1457666666667,18.34,18.633333333333333,52.91333333333333
2026-03-11 07:45:00,826.1320000000001,229.5078,203.19184666666666,0.3683733333333334,302.5522600000001,20.119999999999997,22.273333333333333,48.800000000000004
2026-03-11 08:00:00,1114.66,289.4896733333333,261.33384666666666,0.28488,294.3650733333334,22.006666666666668,26.12,46.03999999999999
2026-03-11 08:15:00,1406.8280000000002,350.6921133333333,319.8263799999999,0.20029333333333335,291.3805466666667,24.006666666666668,30.666666666666668,42.49333333333334
2026-03-11 08:30:00,1700.53,414.9071199999999,378.0057333333333,0.03224,288.54738666666674,26.246666666666666,35.52666666666667,38.779999999999994
2026-03-11 08:45:00,1972.7713333333334,476.7878,434.08223333333336,0.3193266666666667,262.32254,28.06,39.85333333333333,34.693333333333335
2026-03-11 09:00:00,2224.1073333333334,538.8133733333332,487.16221333333334,0.5174666666666667,205.62198666666663,29.32,43.326666666666675,30.619999999999997
2026-03-11 09:15:00,2489.2146666666667,605.92694,544.7155999999999,0.8085133333333334,141.07702,30.166666666666668,43.506666666666675,24.99333333333334
2026-03-11 09:30:00,2724.0806666666667,664.9752066666667,594.1872000000001,0.7965133333333333,160.42848666666666,30.766666666666666,45.56666666666667,23.14
2026-03-11 09:45:00,2948.7826666666665,722.0005733333333,642.8329266666666,1.328193333333333,161.08058,31.566666666666663,48.126666666666665,22.220000000000002
2026-03-11 10:00:00,3132.2486666666673,768.5568133333333,682.4891533333335,0.9600933333333332,148.48745333333332,31.98,48.800000000000004,21.73333333333333
2026-03-11 10:15:00,3278.9560000000006,807.2327866666666,716.5213066666666,0.7679133333333333,163.32322666666667,32.413333333333334,50.106666666666676,21.65333333333334
2026-03-11 10:30:00,3442.814,854.6738533333332,756.4865599999999,1.2533333333333334,142.04365333333334,32.89333333333333,50.8,21.553333333333338
2026-03-11 10:45:00,3588.2926666666667,894.4352666666667,791.3491399999998,0.8008333333333334,135.04121333333336,33.38,51.32666666666667,17.60666666666667
2026-03-11 11:00:00,3722.536,930.9199666666665,825.6361800000001,0.9569066666666667,165.28916666666666,33.879999999999995,55.18,16.259999999999998
2026-03-11 11:15:00,3793.9766666666665,955.3201200000002,847.5815599999999,0.8693333333333334,140.39078666666668,34.093333333333334,55.92666666666667,14.926666666666668
2026-03-11 11:30:00,3871.690666666667,972.3936466666668,867.7490999999999,0.9295133333333333,228.10190666666668,35.06666666666668,58.2,14.053333333333335
2026-03-11 11:45:00,3937.3986666666674,985.2042,882.3800066666666,0.5154399999999999,125.05499333333336,35.16,57.379999999999995,13.9
2026-03-11 12:00:00,3983.4593333333332,987.7483066666666,893.8189133333331,0.9065066666666667,250.26209333333338,35.40666666666667,57.22666666666667,13.946666666666665
2026-03-11 12:15:00,4039.728666666667,1008.3479333333331,918.6921666666666,1.02346,251.2665666666667,35.67999999999999,60.08666666666668,13.586666666666666
2026-03-11 12:30:00,4034.494,1011.0960666666666,924.2055333333333,1.2223600000000003,270.56612000000007,35.55333333333333,59.99333333333335,13.506666666666666
2026-03-11 12:45:00,4014.434666666667,1001.7442933333333,920.2522066666668,0.9366866666666666,216.26251333333337,36.1,60.126666666666665,13.360000000000001
2026-03-11 13:00:00,4002.959333333333,985.4924,912.4492466666667,1.31058,239.91013333333333,36.45333333333333,61.12666666666666,13.286666666666667
2026-03-11 13:15:00,3938.7826666666665,963.4700933333335,892.3953000000001,0.9910599999999999,183.02412666666666,36.2,57.48666666666667,13.066666666666665
2026-03-11 13:30:00,3855.464000000001,932.2421200000001,868.9697066666666,0.8739666666666667,126.68933333333332,36.059999999999995,52.2,13.026666666666669
2026-03-11 13:45:00,3793.6633333333334,910.8286933333334,856.4586533333332,1.04016,260.56730666666664,36.60666666666667,57.29333333333334,12.626666666666667
2026-03-11 14:00:00,3725.5513333333333,889.0982533333333,841.83698,1.173893333333333,270.84358,36.7,57.04,12.446666666666667
2026-03-11 14:15:00,3590.0813333333335,847.9151466666665,806.8272533333333,1.3153933333333334,226.28212666666667,36.88000000000001,57.89333333333333,12.353333333333337
2026-03-11 14:30:00,3405.604666666667,791.9018133333335,758.0549733333334,1.1811933333333335,241.49846666666664,36.85333333333333,55.74,12.56
2026-03-11 14:45:00,3252.61,752.9064666666666,723.0912,0.9213333333333332,230.28742666666668,36.99333333333333,56.059999999999995,10.74
2026-03-11 15:00:00,3063.296666666667,702.90726,677.4795333333333,0.6918000000000001,249.58625333333336,36.89333333333333,53.366666666666674,12.313333333333334
2026-03-11 15:15:00,2864.6200000000003,651.3928999999999,630.2869133333334,1.4324066666666664,281.4240066666667,36.79333333333333,50.240000000000016,13.426666666666666
2026-03-11 15:30:00,2708.9293333333335,613.4982466666665,593.1979200000001,1.3824,273.7346066666667,36.56000000000001,48.19333333333334,13.066666666666665
2026-03-11 15:45:00,2461.887333333333,556.5795999999999,539.52084,1.1188999999999998,269.84132,36.34666666666667,46.20000000000001,12.06
2026-03-11 16:00:00,2240.2033333333334,504.38965333333334,491.3304333333335,1.3244866666666668,273.1715466666667,36.24,44.68666666666666,12.506666666666664
2026-03-11 16:15:00,1988.949333333333,452.84453333333323,439.64773333333335,0.9999600000000002,272.9000266666667,36.233333333333334,44.95333333333333,12.500000000000002
2026-03-11 16:30:00,1692.5526666666663,392.3493866666666,379.0628866666667,1.2281066666666667,276.9528066666666,36.13999999999999,43.00666666666666,12.360000000000003
2026-03-11 16:45:00,1440.0846666666666,340.6905133333333,327.00832,2.1074466666666667,270.26417999999995,35.666666666666664,40.86,13.593333333333332
2026-03-11 17:00:00,1181.3746666666668,291.16248,274.51739333333336,1.795906666666667,284.3477066666666,35.3,38.446666666666665,13.453333333333335
2026-03-11 17:15:00,909.7573333333331,237.30514666666664,219.1443666666667,1.6403733333333332,284.7950266666666,34.926666666666655,36.71333333333333,13.513333333333337
2026-03-11 17:30:00,634.9926666666667,181.60314666666667,162.18807333333334,1.3363866666666668,274.40450666666663,34.54666666666666,35.080000000000005,14.866666666666665
2026-03-11 17:45:00,379.0813333333334,120.52950666666669,105.28346666666663,1.0230733333333333,280.16582,33.87333333333333,32.99333333333333,15.84
2026-03-11 18:00:00,169.60533333333333,58.71810000000001,52.76570666666666,0.6632599999999998,283.29721333333333,32.873333333333335,30.36666666666667,17.579999999999995
2026-03-11 18:15:00,49.93466666666666,19.36952,19.621100000000002,0.15583999999999998,287.5844533333333,31.639999999999997,27.34,19.493333333333332
2026-03-11 18:30:00,0.14666666666666686,4.752960000000001,5.740846666666667,0.07383333333333335,312.01248000000004,29.586666666666666,25.02,23.35333333333333
2026-03-11 18:45:00,-9.957857142857145,1.1636142857142857,1.852185714285714,0.019185714285714285,313.23869285714284,27.857142857142858,22.78571428571429,26.492857142857144
2026-03-11 19:00:00,-5.799999999999999,0.777825,1.2521,0.102275,312.91477499999996,26.95,21.925,27.375
