date,temperature_2m,wind_speed_10m,diffuse_radiation,global_tilted_irradiance,source_date,fetched_at_utc
2026-03-13 00:00:00+05:30,24.8215,10.009036,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 00:15:00+05:30,24.5715,10.805998,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 00:30:00+05:30,24.3715,11.269782,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 00:45:00+05:30,24.2215,11.592895,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 01:00:00+05:30,24.0715,11.269782,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 01:15:00+05:30,23.9715,11.119281,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 01:30:00+05:30,23.8215,10.990322,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 01:45:00+05:30,23.671501,10.383987,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 02:00:00+05:30,23.5715,9.726664,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 02:15:00+05:30,23.421501,8.913181,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 02:30:00+05:30,23.3215,8.404285,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 02:45:00+05:30,23.171501,8.435069,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 03:00:00+05:30,23.0715,8.714677,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 03:15:00+05:30,22.921501,8.4963045,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 03:30:00+05:30,22.8215,8.4963045,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 03:45:00+05:30,22.771502,7.928177,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 04:00:00+05:30,22.7215,7.145796,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 04:15:00+05:30,22.7215,6.3690495,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 04:30:00+05:30,22.7215,5.6233797,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 04:45:00+05:30,22.7215,5.3999996,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 05:00:00+05:30,22.7215,4.8965297,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 05:15:00+05:30,22.7215,4.8965297,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 05:30:00+05:30,22.671501,4.6102495,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 05:45:00+05:30,22.5715,4.6102495,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 06:00:00+05:30,22.421501,4.3349743,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 06:15:00+05:30,22.3215,4.3349743,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 06:30:00+05:30,22.3215,4.072935,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 06:45:00+05:30,22.4715,3.563818,0.0,0.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 07:00:00+05:30,22.771502,3.096837,6.0,13.999994,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 07:15:00+05:30,23.1215,2.5959969,18.0,43.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 07:30:00+05:30,23.6215,2.4149535,33.0,84.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 07:45:00+05:30,24.2215,2.7416782,51.0,136.99998,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 08:00:00+05:30,25.021502,3.5455887,71.0,199.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 08:15:00+05:30,25.771502,4.0249224,89.0,261.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 08:30:00+05:30,26.521502,4.198285,104.0,321.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 08:45:00+05:30,27.171501,3.6,116.0,378.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 09:00:00+05:30,27.8215,2.5959969,129.0,434.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 09:15:00+05:30,28.3715,2.52,143.0,489.99997,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 09:30:00+05:30,28.9715,2.968636,160.0,540.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 09:45:00+05:30,29.521502,4.0249224,179.0,587.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 10:00:00+05:30,30.021502,5.4119864,194.0,633.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 10:15:00+05:30,30.5715,6.8399997,203.0,679.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 10:30:00+05:30,31.0715,8.287822,204.0,726.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 10:45:00+05:30,31.6215,9.0,200.0,771.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 11:00:00+05:30,32.171497,9.726665,195.0,812.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 11:15:00+05:30,32.671497,10.495713,193.0,847.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 11:30:00+05:30,33.171497,11.252519,192.0,874.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 11:45:00+05:30,33.5715,11.966953,192.0,896.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 12:00:00+05:30,33.9715,12.7279215,191.0,914.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 12:15:00+05:30,34.3215,13.441071,188.0,928.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 12:30:00+05:30,34.6215,14.512064,186.0,938.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 12:45:00+05:30,34.8715,15.629972,183.0,943.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 13:00:00+05:30,35.1215,17.106628,177.0,944.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 13:15:00+05:30,35.3215,18.175545,166.0,940.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 13:30:00+05:30,35.4715,19.296133,150.0,934.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 13:45:00+05:30,35.5715,20.364674,133.0,922.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 14:00:00+05:30,35.671497,21.129885,118.0,905.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 14:15:00+05:30,35.7215,21.841648,109.0,882.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 14:30:00+05:30,35.7715,22.553936,104.0,853.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 14:45:00+05:30,35.7715,22.91026,103.0,818.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 15:00:00+05:30,35.7715,23.266697,101.0,779.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 15:15:00+05:30,35.7215,23.623243,99.0,736.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 15:30:00+05:30,35.671497,23.623243,97.0,690.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 15:45:00+05:30,35.5715,23.319553,94.0,641.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 16:00:00+05:30,35.421497,23.023119,91.0,587.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 16:15:00+05:30,35.2715,22.380884,87.0,531.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 16:30:00+05:30,35.1215,21.749481,83.0,474.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 16:45:00+05:30,35.0215,21.046917,78.0,414.99997,2026-03-13,2026-03-13T10:35:06.639751+05:30
2026-03-13 17:00:00+05:30,34.921497,20.696085,73.0,353.0,2026-03-13,2026-03-13T10:35:06.639751+05:30
