date,temperature_2m,wind_speed_10m,diffuse_radiation,global_tilted_irradiance,source_date,fetched_at_utc
2026-03-13 10:45:00+05:30,30.9585,10.829959,207.0,770.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 11:00:00+05:30,31.258501,10.483357,210.0,805.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 11:15:00+05:30,31.5585,10.137692,204.0,840.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 11:30:00+05:30,31.9085,10.041354,186.0,876.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 11:45:00+05:30,32.2585,9.885262,163.0,909.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 12:00:00+05:30,32.608498,10.1376915,147.0,934.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 12:15:00+05:30,32.9585,10.08,148.0,947.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 12:30:00+05:30,33.3085,10.446206,168.0,948.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 12:45:00+05:30,33.608498,10.805999,195.0,941.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 13:00:00+05:30,33.858498,11.159999,217.0,930.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 13:15:00+05:30,34.108498,11.165805,222.0,921.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 13:30:00+05:30,34.358498,11.542478,215.0,912.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 13:45:00+05:30,34.5585,11.928989,202.0,901.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 14:00:00+05:30,34.7585,12.015589,186.0,885.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 14:15:00+05:30,34.9585,12.496719,169.0,864.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 14:30:00+05:30,35.108498,12.57426,148.0,840.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 14:45:00+05:30,35.2585,12.661564,126.0,811.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 15:00:00+05:30,35.358498,12.661564,108.0,777.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 15:15:00+05:30,35.4585,12.661564,98.0,736.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 15:30:00+05:30,35.5085,12.758432,94.0,690.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 15:45:00+05:30,35.5085,12.864649,92.0,640.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 16:00:00+05:30,35.4585,12.768586,91.0,587.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 16:15:00+05:30,35.408497,12.57426,87.0,530.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 16:30:00+05:30,35.3085,12.72283,84.0,472.99997,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 16:45:00+05:30,35.2585,12.72283,79.0,414.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 17:00:00+05:30,35.158497,13.049689,74.0,351.99997,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 17:15:00+05:30,35.0085,13.37825,67.0,287.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
