date,temperature_2m,wind_speed_10m,diffuse_radiation,global_tilted_irradiance,source_date,fetched_at_utc
2026-03-26 11:00:00+05:30,32.0585,8.587338,114.0,851.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 11:15:00+05:30,32.408497,7.653705,115.0,880.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 11:30:00+05:30,32.7085,6.3690495,116.0,905.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 11:45:00+05:30,33.0585,4.5820518,117.0,926.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 12:00:00+05:30,33.408497,2.0991426,118.0,941.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 12:15:00+05:30,33.7085,1.2979984,118.0,952.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 12:30:00+05:30,34.0085,2.9024127,118.0,958.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 12:45:00+05:30,34.2085,4.1046314,118.0,959.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 13:00:00+05:30,34.408497,5.3517847,118.0,956.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 13:15:00+05:30,34.5585,5.95906,117.0,948.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 13:30:00+05:30,34.7085,6.763786,116.0,936.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 13:45:00+05:30,34.8085,7.0911775,116.0,919.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 14:00:00+05:30,34.908497,7.42159,115.0,898.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 14:15:00+05:30,35.0085,7.289444,114.0,872.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 14:30:00+05:30,35.108498,7.5170207,112.0,841.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 14:45:00+05:30,35.2085,7.771331,110.0,807.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 15:00:00+05:30,35.358498,7.6367526,108.0,769.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 15:15:00+05:30,35.4585,7.928178,106.0,726.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 15:30:00+05:30,35.608498,8.647496,103.0,681.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 15:45:00+05:30,35.7585,9.826088,100.0,633.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 16:00:00+05:30,35.9585,11.177405,97.0,582.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 16:15:00+05:30,36.0585,12.864649,94.0,528.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 16:30:00+05:30,36.108498,14.372974,91.0,478.00003,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 16:45:00+05:30,36.0085,15.941944,87.0,423.99997,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 17:00:00+05:30,35.8085,17.555307,81.0,359.99997,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 17:15:00+05:30,35.5085,19.022177,71.0,283.99997,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 17:30:00+05:30,35.2085,19.881649,58.0,197.99998,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 17:45:00+05:30,34.858498,19.969458,45.0,121.99999,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 18:00:00+05:30,34.5085,19.586119,33.0,69.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 18:15:00+05:30,34.108498,19.008545,22.0,37.999996,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 18:30:00+05:30,33.7085,17.935081,12.0,18.999996,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 18:45:00+05:30,33.358498,16.641972,2.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 19:00:00+05:30,32.9585,14.84318,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 19:15:00+05:30,32.608498,13.324863,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 19:30:00+05:30,32.2085,12.181624,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 19:45:00+05:30,31.8085,12.074766,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 20:00:00+05:30,31.4085,12.313893,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 20:15:00+05:30,31.008501,13.441071,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 20:30:00+05:30,30.6085,14.113653,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 20:45:00+05:30,30.258501,13.979871,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 21:00:00+05:30,29.9085,14.33234,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 21:15:00+05:30,29.6085,15.192682,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 21:30:00+05:30,29.3085,15.7908325,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 21:45:00+05:30,29.0585,15.7908325,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 22:00:00+05:30,28.8085,15.30741,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 22:15:00+05:30,28.6085,14.618837,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 22:30:00+05:30,28.4085,14.480773,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 22:45:00+05:30,28.258501,14.77755,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 23:00:00+05:30,28.1585,14.982228,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 23:15:00+05:30,28.008501,15.696165,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 23:30:00+05:30,27.9085,15.9134655,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
2026-03-26 23:45:00+05:30,27.758501,16.363178,0.0,0.0,2026-03-26,2026-03-26T21:06:36.246294+05:30
