Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) LCR3:INV5,DC_Power (KW) LCR3:INV5,AC_Active Output Power (KW) LCR1:INV1,DC_Power (KW) LCR1:INV1,AC_Active Output Power (KW) LCR1:INV2,DC_Power (KW) LCR1:INV2,AC_Active Output Power (KW) LCR7:INV11,DC_Power (KW) LCR7:INV11,AC_Active Output Power (KW) LCR6:INV10,DC_Power (KW) LCR6:INV10,AC_Active Output Power (KW) LCR5:INV8,DC_Power (KW) LCR5:INV8,AC_Active Output Power (KW) LCR5:INV9,DC_Power (KW) LCR5:INV9,AC_Active Output Power (KW) LCR2:INV3,DC_Power (KW) LCR2:INV3,AC_Active Output Power (KW) LCR2:INV4,DC_Power (KW) LCR2:INV4,AC_Active Output Power (KW) LCR4:INV6,DC_Power (KW) LCR4:INV6,AC_Active Output Power (KW) LCR4:INV7,DC_Power (KW) LCR4:INV7,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
13-03-2026 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.57,24.54,0.0,0.0,0.0,0.0
13-03-2026 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.67,24.49,0.0,0.0,0.0,0.0
13-03-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,24.49,0.0,0.0,0.0,0.0
13-03-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.65,24.43,0.0,0.0,0.0,0.0
13-03-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,24.31,0.0,0.0,0.0,0.0
13-03-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.33,24.09,0.0,0.0,0.0,0.0
13-03-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.23,24.18,0.0,0.0,0.0,0.0
13-03-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.62,24.25,0.0,0.0,0.0,0.0
13-03-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.38,24.15,0.0,0.0,0.0,0.0
13-03-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.42,24.01,0.0,0.0,0.0,0.0
13-03-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.13,23.74,0.0,0.0,0.0,0.0
13-03-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,23.43,0.0,0.0,0.0,0.0
13-03-2026 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,23.42,0.0,0.0,0.0,0.0
13-03-2026 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.47,23.24,0.0,0.0,0.0,0.0
13-03-2026 06:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.18,22.54,0.0,0.0,0.0,0.0
13-03-2026 06:30,61.26,7.62,7.87,0.0,0.0,7.97,8.28,10.63,11.04,3.56,3.7,4.1,4.26,0.0,0.0,0.0,0.0,7.56,7.85,12.68,13.17,0.0,0.0,13.23,22.55,3.38,1.94,0.0,29.43
13-03-2026 06:45,492.04,39.43,40.67,51.17,52.62,47.63,48.99,47.88,49.26,53.19,54.58,63.33,64.85,63.17,64.68,26.95,27.49,53.73,55.14,60.78,62.29,0.0,0.0,13.2,22.85,19.94,16.09,0.11,57.9
13-03-2026 07:00,1387.86,91.06,93.32,112.04,113.86,109.07,110.87,109.87,111.69,118.01,119.89,139.94,142.04,138.86,140.94,118.97,120.85,120.12,122.02,138.36,140.44,94.06,95.92,13.4,22.9,48.58,40.46,0.11,67.08
13-03-2026 07:15,2507.01,164.56,167.86,198.77,201.52,194.98,197.7,195.74,198.47,204.59,207.4,244.02,247.25,240.31,243.43,208.08,210.92,210.45,213.3,243.97,247.18,114.4,116.56,14.41,23.14,86.79,71.29,0.23,68.09
13-03-2026 07:30,3908.63,254.64,259.77,306.22,310.39,302.8,306.94,304.25,308.41,295.51,299.64,371.37,376.63,367.97,373.19,310.3,314.7,321.52,326.03,377.96,383.28,384.44,389.82,15.63,23.69,132.43,108.62,0.34,69.89
13-03-2026 07:45,5644.21,362.1,368.66,440.27,446.21,435.76,441.66,437.36,443.26,448.14,454.12,535.45,542.02,530.27,536.79,453.42,459.45,456.34,462.41,543.45,550.04,557.97,564.72,17.01,24.1,185.88,150.43,0.45,72.29
13-03-2026 08:00,7516.35,477.68,485.71,587.14,594.09,582.91,589.83,579.92,586.78,595.22,602.25,716.22,724.7,708.69,717.08,598.01,605.05,605.09,612.22,725.14,733.72,748.86,757.73,18.62,24.53,239.21,192.57,0.68,75.28
13-03-2026 08:15,9536.39,603.17,613.11,741.84,750.62,740.02,748.78,734.19,742.88,752.49,761.4,907.45,918.27,896.62,907.31,761.63,770.65,762.42,771.46,919.51,930.49,955.57,967.06,20.87,25.22,293.68,235.33,0.9,78.48
13-03-2026 08:30,11562.02,733.28,745.03,892.91,903.56,889.18,899.79,883.57,894.11,914.65,925.57,1097.09,1110.92,1082.9,1096.47,932.72,943.86,938.0,949.2,1129.09,1143.41,1168.01,1182.91,23.08,26.2,351.61,280.41,1.24,80.17
13-03-2026 08:45,13575.96,863.86,877.9,1043.99,1056.87,1035.44,1048.21,1035.57,1048.37,1074.95,1088.39,1288.24,1304.68,1270.79,1287.01,1099.75,1113.61,1101.36,1115.22,1322.89,1339.77,1369.71,1387.18,25.68,26.65,411.77,327.5,1.58,81.22
13-03-2026 09:00,15593.79,999.72,1016.41,1194.05,1209.28,1183.07,1198.16,1189.22,1204.4,1247.2,1263.12,1478.28,1497.37,1464.15,1482.83,1270.42,1286.63,1275.03,1291.3,1520.49,1540.8,1572.28,1594.31,28.47,27.45,471.33,372.87,2.03,82.43
13-03-2026 09:15,17646.45,1135.97,1155.44,1346.62,1363.81,1339.59,1356.68,1340.94,1358.05,1415.07,1433.12,1672.97,1697.93,1652.0,1676.43,1441.04,1459.43,1432.42,1450.7,1725.87,1751.62,1779.16,1805.71,30.36,28.18,531.44,420.84,2.59,83.37
13-03-2026 09:30,19437.48,1236.26,1257.86,1481.6,1500.51,1469.6,1488.35,1462.95,1481.62,1567.13,1589.2,1838.37,1865.8,1822.28,1849.46,1592.88,1615.87,1568.5,1590.35,1927.0,1955.75,1972.68,2002.11,32.0,29.0,585.18,464.29,3.15,83.96
13-03-2026 09:45,20984.53,1339.05,1363.09,1599.87,1623.51,1582.58,1605.08,1578.27,1600.49,1701.39,1726.78,1986.66,2016.29,1968.26,1997.62,1716.89,1742.5,1705.16,1730.6,2072.57,2104.57,2126.12,2159.74,34.02,29.57,634.46,505.51,3.72,84.3
13-03-2026 10:00,22380.33,1425.83,1452.03,1719.46,1745.11,1696.39,1721.7,1697.6,1722.92,1827.06,1854.31,2125.29,2158.9,2103.46,2136.3,1834.24,1861.61,1820.69,1847.86,2212.82,2248.16,2268.78,2305.49,36.2,30.69,687.13,549.91,4.28,83.77
13-03-2026 10:15,23580.47,1497.4,1525.44,1813.93,1840.99,1789.99,1816.7,1785.31,1811.94,1924.65,1953.36,2233.77,2269.45,2208.87,2244.1,1946.56,1975.6,1921.41,1950.07,2346.66,2385.54,2391.96,2431.59,38.08,31.31,722.95,581.45,4.95,84.56
13-03-2026 10:30,24832.53,1587.43,1617.86,1921.03,1949.68,1885.17,1913.29,1870.81,1898.72,2032.62,2063.45,2362.2,2401.29,2334.87,2373.23,2045.56,2076.43,2026.95,2057.26,2476.55,2517.59,2520.38,2562.14,39.08,32.04,766.72,617.34,5.63,84.32
13-03-2026 10:45,26029.35,1651.63,1683.81,2020.08,2050.22,1977.34,2006.84,1950.78,1979.88,2139.61,2173.73,2480.09,2521.18,2455.16,2495.84,2130.0,2163.97,2102.26,2135.58,2621.35,2664.79,2651.92,2695.86,40.57,32.97,804.44,648.39,6.42,84.78
13-03-2026 11:00,26857.21,1709.09,1742.87,2083.67,2115.83,2040.92,2071.37,2002.82,2032.7,2217.34,2252.71,2568.96,2611.53,2542.67,2584.8,2191.97,2226.93,2162.87,2197.36,2690.36,2734.94,2741.26,2786.69,41.46,33.38,833.24,672.31,7.21,84.77
13-03-2026 11:15,27202.17,1736.27,1770.81,2090.4,2122.89,2046.62,2077.16,2033.23,2063.56,2237.51,2273.2,2597.88,2640.93,2576.52,2619.22,2221.9,2257.34,2191.6,2226.55,2756.92,2802.6,2789.22,2835.44,42.81,33.94,844.45,682.54,7.88,85.21
13-03-2026 11:30,27555.49,1768.59,1804.06,2123.81,2157.68,2078.96,2110.55,2056.56,2087.82,2271.77,2308.0,2628.27,2671.82,2608.84,2652.07,2245.07,2280.88,2222.26,2257.71,2780.4,2826.47,2818.88,2865.59,42.81,33.89,854.01,691.03,8.67,85.35
13-03-2026 11:45,27945.78,1797.3,1833.6,2147.28,2181.53,2103.11,2136.58,2089.77,2122.53,2285.92,2322.91,2660.16,2704.24,2637.52,2681.22,2291.6,2329.0,2267.5,2303.72,2832.31,2879.24,2854.68,2901.98,42.6,34.63,873.15,706.68,9.46,84.59
13-03-2026 12:00,28181.4,1804.72,1841.23,2162.12,2196.6,2117.89,2151.67,2114.09,2147.81,2323.46,2361.96,2698.47,2743.19,2674.15,2718.46,2297.62,2335.32,2271.41,2307.69,2858.32,2905.69,2895.61,2943.59,42.54,34.79,881.28,713.93,10.25,84.49
13-03-2026 12:15,28313.91,1831.3,1868.6,2172.65,2207.31,2125.46,2159.36,2124.75,2158.64,2324.42,2362.94,2705.41,2750.24,2674.84,2719.16,2319.68,2358.11,2302.25,2340.12,2868.11,2915.64,2889.53,2937.41,43.37,35.09,886.41,720.21,11.04,84.7
13-03-2026 12:30,28334.06,1821.39,1858.4,2171.08,2205.71,2131.44,2165.43,2108.59,2142.01,2337.79,2376.52,2713.91,2758.88,2688.23,2732.78,2328.32,2366.9,2296.01,2333.59,2875.02,2922.65,2910.99,2959.22,44.62,35.64,882.87,721.38,11.94,85.56
13-03-2026 12:45,28165.38,1806.59,1843.17,2163.89,2198.4,2127.99,2161.93,2075.78,2107.4,2317.41,2355.8,2704.96,2749.78,2677.14,2721.5,2311.07,2349.32,2280.9,2317.52,2866.87,2914.37,2894.01,2941.96,44.87,35.8,867.76,711.99,12.73,86.63
13-03-2026 13:00,27794.71,1773.98,1809.6,2131.63,2165.63,2100.33,2133.61,2043.17,2073.65,2301.96,2340.0,2672.66,2716.95,2652.4,2696.35,2273.67,2310.18,2239.26,2274.97,2846.28,2893.44,2867.1,2914.61,45.19,36.56,853.81,701.79,13.51,87.01
13-03-2026 13:15,27337.89,1747.31,1782.17,2097.72,2130.96,2066.26,2097.23,2020.26,2050.4,2269.25,2305.54,2629.69,2673.27,2611.44,2654.71,2236.37,2272.04,2207.84,2243.05,2793.33,2839.62,2821.89,2868.65,44.72,36.39,836.54,688.6,14.19,87.16
13-03-2026 13:30,26774.19,1712.65,1746.52,2054.9,2085.77,2027.58,2057.83,1969.59,1998.97,2211.29,2246.56,2571.53,2614.14,2549.15,2591.39,2183.67,2218.5,2154.19,2188.55,2740.56,2785.97,2764.35,2810.16,44.51,36.49,820.01,673.16,14.98,87.01
13-03-2026 13:45,26101.05,1666.72,1699.3,1997.04,2026.83,1971.54,2000.95,1924.09,1952.79,2160.17,2194.62,2510.42,2552.02,2491.75,2533.04,2128.13,2162.08,2101.61,2134.92,2666.69,2710.88,2689.47,2734.03,44.02,36.56,797.06,653.44,15.77,87.08
13-03-2026 14:00,25330.8,1620.8,1652.12,1937.47,1966.37,1911.01,1939.52,1868.02,1895.89,2099.83,2132.97,2441.6,2482.05,2422.88,2463.02,2060.52,2091.7,2040.48,2070.99,2596.05,2639.06,2624.21,2667.69,43.0,36.87,771.03,629.82,16.44,86.98
13-03-2026 14:15,24315.71,1554.98,1584.53,1853.3,1880.95,1825.13,1852.36,1799.31,1826.15,2014.47,2044.52,2341.83,2380.35,2324.41,2362.45,1991.0,2020.7,1970.48,1999.88,2504.47,2545.97,2522.71,2564.51,42.29,36.66,733.02,599.09,17.12,87.55
13-03-2026 14:30,23185.83,1477.46,1504.98,1769.14,1795.53,1742.91,1768.91,1710.22,1735.74,1918.63,1947.25,2227.25,2262.77,2210.07,2245.32,1893.55,1921.8,1868.31,1896.19,2361.63,2400.76,2384.77,2424.28,40.78,36.97,693.69,565.37,17.79,87.65
13-03-2026 14:45,22062.09,1398.96,1424.47,1672.4,1697.35,1646.94,1671.51,1610.58,1634.61,1831.47,1858.79,2131.99,2165.85,2112.74,2146.08,1795.01,1821.79,1774.42,1800.89,2262.64,2299.11,2284.13,2321.23,40.41,36.83,648.06,528.96,18.35,89.13
13-03-2026 15:00,20828.49,1320.89,1344.47,1576.97,1599.17,1553.87,1575.53,1527.32,1547.48,1719.62,1745.27,2006.42,2036.35,1991.14,2020.84,1705.71,1731.16,1677.24,1702.26,2150.61,2184.84,2161.11,2195.58,39.23,36.81,607.01,497.25,19.03,89.39
13-03-2026 15:15,19503.51,1232.95,1254.47,1475.72,1494.55,1454.21,1472.77,1434.47,1452.77,1620.76,1644.82,1886.86,1915.01,1871.96,1899.89,1579.73,1602.08,1561.19,1582.71,2007.26,2037.21,2025.33,2055.91,38.18,36.86,564.72,465.75,19.48,89.57
13-03-2026 15:30,17913.25,1135.01,1154.45,1363.68,1381.08,1338.43,1355.51,1310.47,1327.2,1482.86,1501.78,1730.06,1755.88,1716.29,1741.89,1449.93,1468.43,1439.42,1457.79,1852.43,1880.06,1862.88,1890.67,37.45,36.88,510.88,426.34,20.05,90.66
13-03-2026 15:45,16086.9,1018.17,1035.22,1222.42,1238.02,1199.9,1215.22,1177.03,1192.05,1338.37,1355.45,1560.09,1581.62,1547.43,1568.79,1302.16,1318.78,1292.86,1309.36,1659.59,1684.13,1674.48,1699.46,36.24,36.51,453.43,383.58,20.5,91.27
13-03-2026 16:00,14144.0,891.97,906.54,1070.57,1083.92,1046.74,1059.65,1057.27,1070.45,1174.32,1189.3,1368.34,1385.8,1357.85,1375.17,1133.89,1148.35,1128.43,1142.83,1460.65,1479.28,1473.07,1491.87,34.38,36.34,410.74,347.62,20.95,87.9
13-03-2026 16:15,12311.97,778.19,790.64,935.2,946.37,914.25,925.16,903.07,913.85,1025.88,1038.49,1203.13,1218.48,1194.01,1209.24,991.48,1003.55,985.07,997.0,1282.63,1298.99,1296.65,1313.19,33.24,36.21,355.57,300.63,21.28,87.97
13-03-2026 16:30,10213.98,652.77,663.43,773.51,782.69,754.48,763.41,751.68,760.58,841.2,851.21,999.96,1012.13,985.86,997.87,822.94,832.73,827.96,837.8,1065.29,1078.56,1079.09,1092.56,31.64,35.91,302.51,255.65,21.51,85.22
13-03-2026 16:45,8059.36,510.35,518.83,620.06,627.37,603.77,610.9,593.34,600.32,662.47,670.3,793.9,803.33,778.97,788.21,642.48,650.06,648.59,656.25,849.48,859.6,858.94,869.17,29.68,35.43,242.31,205.58,21.74,83.27
13-03-2026 17:00,6057.95,382.47,389.31,458.97,465.07,446.71,452.7,459.09,465.17,496.99,503.24,601.72,608.85,588.07,595.08,481.52,487.62,485.45,491.6,644.85,652.46,653.35,661.06,27.8,35.04,190.96,162.63,21.96,78.83
13-03-2026 17:15,4232.47,276.93,282.31,313.66,318.21,307.15,311.61,318.38,323.0,345.36,350.35,420.6,426.34,411.85,417.51,349.19,354.25,352.53,357.62,462.65,468.7,462.42,468.46,25.92,34.55,134.66,116.56,22.07,77.51
13-03-2026 17:30,2635.68,174.74,179.26,198.97,202.46,193.98,197.42,202.96,206.4,218.82,222.38,261.83,265.73,258.58,262.47,220.68,224.28,222.25,225.87,289.04,293.23,288.65,292.83,24.32,34.13,86.71,77.41,22.19,74.48
13-03-2026 17:45,1475.91,98.04,101.08,115.46,118.39,111.9,114.8,116.39,119.28,127.23,130.11,151.74,154.74,150.02,152.99,125.72,128.63,124.74,127.63,165.19,168.3,166.5,169.68,22.69,33.67,47.36,43.18,22.19,75.86
13-03-2026 18:00,668.66,47.29,48.81,55.0,57.12,52.9,54.94,57.83,60.06,61.96,64.35,73.43,76.14,73.03,75.72,60.9,63.26,60.15,62.48,80.35,83.04,81.32,84.04,21.29,33.0,23.54,20.04,22.19,68.77
13-03-2026 18:15,158.74,13.12,13.6,14.79,15.36,13.98,14.52,16.32,16.95,17.5,18.26,20.54,21.33,20.5,21.29,17.1,17.76,16.51,17.14,23.8,24.72,24.1,25.04,20.13,32.65,5.69,3.97,22.19,58.51
13-03-2026 18:30,0.0,0.25,0.28,0.11,0.15,0.1,0.1,0.53,0.55,0.5,0.52,0.06,0.26,0.24,0.24,0.19,0.2,0.12,0.12,0.51,0.53,0.69,0.72,19.17,32.37,0.0,0.0,22.19,0.0
13-03-2026 18:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.56,31.9,0.0,0.0,22.19,0.0
13-03-2026 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,31.28,0.0,0.0,22.19,0.0
13-03-2026 19:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35,30.55,0.0,0.0,22.19,0.0
13-03-2026 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.31,30.45,0.0,0.0,22.19,0.0
13-03-2026 19:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.97,30.53,0.0,0.0,22.19,0.0
13-03-2026 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16,30.41,0.0,0.0,22.19,0.0
13-03-2026 20:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.38,30.17,0.0,0.0,22.19,0.0
13-03-2026 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99,29.72,0.0,0.0,22.19,0.0
13-03-2026 20:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69,29.22,0.0,0.0,22.19,0.0
13-03-2026 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,28.91,0.0,0.0,22.19,0.0
13-03-2026 21:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.31,28.63,0.0,0.0,22.19,0.0
13-03-2026 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,28.33,0.0,0.0,22.19,0.0
13-03-2026 21:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.89,28.03,0.0,0.0,22.19,0.0
